url,score,lcp,tti,speedIndex,minimizeMainThreadWork,eliminateRenderBlockingResources,minimizeThirdPartyResourcesMs,minimizeThirdPartyResourcesBytes,efficientlyEncodeImages,serveNextGenImages,properlySizeImages,reduceUnusedCSS,minifyCSS,reduceUnusedJS,minifyJavaScript,enormousNetworkPayloads,greenHosting,CO2WithGreenHosting,CO2WithoutGreenHosting,server,frameworks,libraries,externalServices,cachingTechnologies,securityPractices,performanceOptimizations,backendTechnology
http://www.dasblech.at,81,3620,6834,3539,1747,1607,25,1331084,0,0,150,0,0,630,150,1855567,1,637,736,cloudflare,-,jQuery,"Cloudflare, XMLHttpRequest API",Cache MISS,"strict-transport-security, x-content-type-options, x-frame-options, x-xss-protection, content-security-policy","Server-Timing: processing;dur=246;desc=""gc:105"", db;dur=39, fetch;dur=1, parse;dur=2, render;dur=41, wasm, asn;desc=""8447"", edge;desc=""FRA"", country;desc=""AT"", theme;desc=""164431561045"", pageType;desc=""index"", servedBy;desc=""mcgd"", requestID;desc=""7070e86e-321d-4fc7-aadd-f9c6fb186ff5-1712257019"", cfRequestDuration;dur=269.000053",-
http://www.lifestyle-juwelier.at,81,3856,4933,4916,1605,994,136,1626850,0,1730,37,18,0,37,0,1638454,0,606,647,-,-,jQuery,-,Cache HIT,-,-,-
http://www.herzkatheter.at,81,4588,7967,3675,621,702,0,22435,0,750,0,600,0,900,0,1635775,0,649,649,nginx,WordPress,-,-,-,-,-,WordPress
http://www.lessiak.at/,81,4477,8930,4517,2608,0,64,1130417,0,0,0,0,0,614,0,1424546,1,489,567,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=hit, varnish;desc=hit_hit, dc;desc=fastly_g",Wix.com
http://www.gefaesserkrankung.at,81,2712,9526,5701,3479,265,182,366364,0,0,0,510,0,2705,0,1402746,1,481,556,Apache,LayerSlider,jQuery,"Generic Fetch API, Generic API Endpoint",,-,-,WordPress
http://www.grün-werk.at,81,4129,7337,4786,2148,0,0,24339,0,330,0,500,0,250,0,1302002,1,446,523,"nginx, PleskLin",-,jQuery,-,-,-,-,-
https://www.gesundheit.gv.at/,81,4209,4638,2660,824,385,-1,-1,0,1050,600,150,0,600,0,1157699,0,459,459,Apache,-,-,-,-,"strict-transport-security, x-content-type-options, x-frame-options, x-xss-protection, content-security-policy",-,-
http://www.venenwandl.at,81,3911,5181,3640,1382,880,45,174117,150,1800,1200,150,75,225,0,1143542,0,453,453,Apache,-,"Bootstrap, jQuery",-,-,-,-,-
http://www.p4-t.com,81,6022,6801,2092,1678,0,0,844443,0,0,0,0,0,375,0,1134103,1,389,446,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=hit, varnish;desc=hit_hit, dc;desc=fastly_g","Express, Wix.com"
https://v-morinabau.at,81,4711,3822,2785,990,924,0,137892,465,1500,150,15,0,0,0,1077629,0,427,427,LiteSpeed,WordPress,jQuery,-,-,content-security-policy,-,WordPress
http://www.malermeister-ostrowski.at,81,4339,7851,4002,855,772,0,385,0,150,0,150,0,1050,0,1064143,0,422,422,Apache,-,-,-,-,-,-,-
http://www.airandcold.at,81,4534,6695,3389,2003,0,110,782083,0,0,300,0,0,525,0,1061962,1,364,417,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=hit, varnish;desc=hit_hit, dc;desc=fastly_g","Express, Wix.com"
http://www.eco-elektro.at,81,3426,7435,3659,792,732,0,381,0,150,300,150,0,1050,0,1024315,0,406,406,Apache,-,-,-,-,-,-,-
http://www.sphinx-films.com,81,4323,3531,4975,1256,0,5,21330,1125,2175,0,0,0,0,0,954712,0,379,379,Apache,-,-,-,-,-,-,-
http://www.beautygroup.at,81,3261,7943,5012,2488,0,234,913449,0,0,75,255,0,900,0,951496,1,326,376,nginx,-,jQuery,Generic API Endpoint,,"strict-transport-security, x-content-type-options, x-frame-options, content-security-policy",-,-
https://www.medicare-wien.at/,81,3932,4261,2812,804,1534,0,145447,553,1920,628,18,0,150,0,938307,0,372,372,Apache,Joomla!,"Bootstrap, jQuery",-,-,strict-transport-security,-,Joomla
http://www.laengle.info,81,2499,2987,2274,551,1023,0,308680,80,2565,2565,0,0,600,0,894911,1,307,355,Apache,-,jQuery,-,-,strict-transport-security,-,Joomla
http://www.k2-bauphysik.at,81,4611,2471,2282,3229,0,-1,-1,0,900,600,0,0,150,0,866895,0,344,344,"nginx, PleskLin",-,jQuery,-,-,-,-,-
https://www.laola1.at/de/,81,3802,5075,2341,1554,183,31,294241,0,0,240,150,0,75,0,863034,0,342,343,Apache,-,-,XMLHttpRequest API,,-,-,Joomla
http://www.haarsalonerika.at,81,5193,1551,1281,507,636,-1,-1,1950,2700,600,0,0,0,0,772865,1,265,306,Apache,Contao CMS,-,XMLHttpRequest API,,-,-,-
http://www.sehenimzentrum.at,81,4512,1808,1378,266,281,-1,-1,450,1500,900,0,0,0,0,695567,1,238,276,Apache,-,jQuery,-,-,-,-,-
http://www.plastikkartendrucker.at,81,2866,2924,2721,567,594,5,183142,75,75,0,155,0,900,0,532834,0,211,211,Apache,-,"Bootstrap, jQuery",-,-,-,-,-
http://www.imsoft.at,81,3606,4500,3379,571,2181,0,178642,0,225,0,390,0,1520,0,528162,1,181,209,Apache,-,jQuery,-,-,strict-transport-security,-,-
http://www.energieeffizienz.at,81,4118,2882,2882,420,873,0,320,660,985,0,325,165,495,165,513778,0,203,203,Apache,-,jQuery,-,-,-,-,Joomla
http://www.wh-i.at,81,4486,3137,2021,810,0,16,147975,0,0,75,0,0,450,0,494727,0,196,196,"nginx, Next.js",-,Tailwind CSS,-,-,-,-,-
http://www.kanzian-peer.at,81,3979,3659,3631,1728,886,-1,-1,0,0,0,225,0,450,0,491140,1,168,194,Apache,WordPress,jQuery,-,-,"strict-transport-security, x-content-type-options, x-frame-options, x-xss-protection, content-security-policy",-,WordPress
http://www.fidlaw.at/,81,3797,3776,2162,648,1059,23,236249,137,185,185,0,0,876,0,479342,0,190,190,Apache,-,jQuery,-,-,-,-,-
http://www.dr-renner.at,81,4378,2577,2553,552,0,0,229293,0,0,0,0,0,0,0,469084,0,186,186,nginx,-,-,Generic Fetch API,Cache HIT,-,-,WordPress
http://www.vzprojektmanagement.at,81,4138,2156,3896,646,783,0,18817,0,490,640,310,0,310,0,442202,1,151,175,Apache,-,jQuery,-,-,-,-,WordPress
http://qr1.at,81,3431,2679,2679,1362,822,0,307337,0,0,0,75,0,0,75,441602,1,151,175,Apache,-,Bootstrap,XMLHttpRequest API,,"strict-transport-security, x-content-type-options, x-frame-options, content-security-policy",-,-
http://www.pigel.at,81,4500,2402,2402,333,1614,0,25783,600,900,0,0,0,300,150,414608,0,164,164,Apache,TYPO3 CMS,jQuery,-,-,-,-,-
http://www.sbcapital.at,81,3756,3446,3879,318,2422,0,240798,0,0,0,0,0,565,310,256627,0,101,101,Apache,-,-,-,-,-,-,-
http://hammermueller.at,81,4120,2955,2867,544,1665,0,21906,0,690,0,0,0,0,0,223070,0,88,88,Apache,-,-,-,-,-,-,-
http://www.uniquex.at,81,3646,3646,3646,328,2348,0,25059,0,0,0,0,0,0,0,189535,1,65,75,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.santner.at,80,4220,4139,2909,771,1666,0,75355,36300,46425,0,0,0,75,75,14542415,0,5772,6043,openresty,siteswift-CMS,"Bootstrap, jQuery",-,-,strict-transport-security,-,-
http://www.akh.drivecompany.at,80,2908,8676,4818,1780,538,127,420497,0,225,0,460,0,1445,0,8232781,0,3268,3370,"nginx, PleskLin",WPML,jQuery,-,-,-,-,WordPress
http://www.hydrobalance.at,80,4605,4696,3525,2117,150,-1,-1,0,375,3600,225,0,225,75,5896056,0,2340,2340,Apache,Divi,jQuery,-,-,strict-transport-security,-,WordPress
http://www.airportdriver.at,80,3678,16570,3079,1367,758,5,333869,245,2005,5390,330,0,1805,165,5290805,1,1817,2100,"nginx, PleskLin",WordPress,jQuery,-,-,-,-,WordPress
http://www.immo4one.at,80,12335,2260,2260,399,1047,0,31211,14720,16825,16375,150,0,150,150,4095045,0,1625,1625,Apache,-,"Bootstrap, jQuery",-,-,-,-,-
http://www.kep-consult.com,80,4545,6616,3045,1457,837,19,395034,0,0,150,150,0,685,0,2505328,1,860,994,cloudflare,HubSpot,-,Cloudflare,,"strict-transport-security, content-security-policy",-,Joomla
http://www.installationen-dolezal.at,80,2899,15736,10787,3740,0,615,2148300,0,150,0,300,0,5420,0,2450558,1,841,961,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_hit, dc;desc=fastly_g",Wix.com
http://www.medteam.at,80,3235,8431,5138,3413,0,119,1814570,0,2360,0,0,0,450,0,2147086,1,737,851,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=hit, varnish;desc=hit_hit, dc;desc=fastly_g","Express, Wix.com"
https://www.kieferortho.at/,80,4186,4623,3663,1403,906,57,511647,1831,4910,93,705,0,772,0,2074003,1,712,823,nginx,-,"Bootstrap, jQuery",-,-,-,-,-
http://www.subito.at,80,4305,5388,2995,713,862,24,54246,2600,5500,6700,95,0,245,0,1971761,0,782,782,Apache,TYPO3 CMS,"Bootstrap, jQuery",-,-,x-content-type-options,-,-
http://www.deublin.at,80,4925,1909,1909,685,387,0,244,2040,5630,4160,0,0,0,0,1909628,0,758,758,Apache,-,jQuery,XMLHttpRequest API,,-,-,-
http://www.pernatsch.at,80,4635,4677,3441,2169,665,-1,-1,0,2400,0,675,150,375,150,1905370,1,654,756,Apache,WordPress,jQuery,Generic API Endpoint,,"strict-transport-security, x-content-type-options, x-frame-options",-,WordPress
http://www.karmasin-bi.at,80,3740,10545,6555,2792,0,189,1517943,0,0,0,0,0,1140,0,1844493,1,633,727,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=hit, varnish;desc=hit_hit, dc;desc=fastly_g",Wix.com
http://www.itoc.at,80,4807,8639,4780,2795,0,99,1308869,0,90,0,0,0,1075,0,1605853,1,551,645,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=hit, varnish;desc=hit_hit, dc;desc=fastly_g",Wix.com
http://www.carwerk-wien.at,80,3156,9877,4362,2460,0,43,1181052,0,0,0,0,0,1600,0,1504398,1,516,597,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_hit, dc;desc=fastly_g","Express, Wix.com"
http://www.baustil-gmbh.at,80,3452,7412,8118,2978,723,21,606065,0,670,150,910,0,450,0,1432999,0,568,568,Apache,WordPress,jQuery,-,-,strict-transport-security,-,WordPress
http://www.ipelektrotechnik.at,80,5877,7266,2361,2129,0,52,1100788,0,0,0,0,0,235,0,1425395,1,489,572,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache MISS","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_miss, dc;desc=fastly_84_g","Express, Wix.com"
http://www.claudiastahl.at,80,5085,8276,5395,2420,0,49,967163,0,0,0,0,0,525,0,1261089,0,500,500,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_hit, dc;desc=fastly_g",Wix.com
http://123sportwetten.eu,80,4335,4276,5875,879,288,28,238255,225,1725,0,145,75,310,0,1240263,1,426,492,"cloudflare, WordOps",-,jQuery,Cloudflare,,"x-content-type-options, x-frame-options",-,WordPress
http://abw-real.at,80,4569,4287,4015,1807,632,76,92829,320,1140,240,485,0,465,0,1169451,1,401,464,"nginx, PleskLin",WordPress,jQuery,-,-,-,-,WordPress
http://www.dieumzugsprofis.at,80,3662,9124,4314,2674,598,192,381020,0,340,0,355,0,1085,0,1162358,1,399,461,Apache,AIOSEO,jQuery,Generic API Endpoint,,-,-,WordPress
http://www.mast-malerei.at,80,5115,2769,1753,704,729,29,98318,0,2350,590,85,0,420,0,1127450,1,387,447,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.chi-chis.at,80,4924,6698,2812,1607,0,22,791610,0,0,0,0,0,450,0,1105651,1,379,440,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=hit, varnish;desc=hit_hit, dc;desc=fastly_g","Express, Wix.com"
http://www.brennstoffe.kaufen,80,4047,7717,3656,1690,1157,45,241813,340,340,0,1020,0,1530,0,1068495,1,367,424,nginx,WordPress,jQuery,-,-,-,-,WordPress
http://www.beratung-coaching.wien,80,5288,1169,1158,333,0,-1,-1,1650,3300,1500,0,0,0,0,990505,0,393,393,Apache,-,-,-,-,strict-transport-security,-,-
http://www.reisinger-kornprat.at,80,5068,4420,3146,2381,216,-1,-1,0,300,0,175,0,925,0,987059,0,391,395,nginx,-,-,-,-,"strict-transport-security, x-content-type-options, x-frame-options",-,-
http://www.dr-aigner.com,80,4258,6048,4122,1258,587,0,258655,0,75,75,375,0,1110,0,985575,1,338,391,Apache,Site Kit by Google,jQuery,-,-,-,"Server-Timing: wp-load-alloptions-query;dur=0.28, wp-before-template;dur=151.11",WordPress
http://www.medicare-wien.at,80,3716,4573,2750,877,1423,0,146571,460,1760,610,150,0,150,0,939728,0,372,373,Apache,Joomla!,"Bootstrap, jQuery",-,-,strict-transport-security,-,Joomla
http://www.roesel.at,80,5109,2719,1838,491,767,0,100978,0,1350,0,0,0,0,0,879608,0,349,349,Apache,-,Bootstrap,-,-,strict-transport-security,-,-
http://www.dp3.co.at,80,5271,6742,3571,1383,0,16,587487,0,0,0,0,0,670,0,872711,1,299,343,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_hit, dc;desc=fastly_g",Wix.com
http://www.tb-holzinger.at,80,3394,6589,4101,1965,614,193,453657,190,975,0,20,10,1080,0,858568,1,294,340,Apache,WordPress,"Bootstrap, jQuery",Generic API Endpoint,,-,-,WordPress
http://www.ra-jahn.at,80,2592,4783,4123,1228,445,-1,-1,0,750,385,300,0,0,0,845371,1,290,335,Apache,WordPress,"Bootstrap, jQuery",-,-,-,-,WordPress
http://www.landau.at,80,4896,2518,3870,588,289,30,33593,930,1795,0,0,75,390,0,827366,1,284,328,Apache,-,jQuery,-,-,-,-,Joomla
http://www.bc-solutions.at,80,4694,4629,3210,1001,960,0,84687,80,720,320,320,0,160,0,800953,0,317,317,nginx,WordPress,"Bootstrap, jQuery",-,-,-,-,WordPress
http://www.estermann-pock.at/,80,4418,2186,4492,569,780,-1,-1,450,1050,0,600,0,560,0,716455,0,284,284,Apache,AIOSEO,jQuery,-,-,-,-,WordPress
https://kleinhandelskg.at/blog,80,4433,4470,2543,1132,1350,0,9311,0,170,10,340,0,510,0,691603,1,237,274,Apache,WordPress,"Bootstrap, jQuery",-,-,x-content-type-options,-,WordPress
http://www.gutesausportugal.at,80,4318,2742,3396,923,NaN,0,18042,NaN,NaN,NaN,NaN,NaN,0,0,672945,1,231,267,Apache,-,-,-,-,-,-,-
http://www.we-translate.at,80,3992,5747,3317,1221,300,107,655597,0,0,0,730,0,850,0,671197,1,230,266,openresty,Webnode,-,"Generic Fetch API, GraphQL API",,x-frame-options,-,-
http://www.zeiler.co.at,80,4999,2149,1877,209,0,-1,-1,150,1875,1500,0,0,150,0,644831,0,255,255,nginx,-,jQuery,-,-,-,-,-
http://www.bodegamarques.at,80,4549,6806,2719,1030,1002,48,308467,0,660,0,145,0,640,0,628776,0,249,250,nginx,-,jQuery,-,-,-,-,WordPress
http://www.classicworld.at,80,3991,5163,3927,939,896,30,218340,1435,1480,0,0,0,915,0,463869,1,159,201,cloudflare,-,-,Cloudflare,,-,-,-
http://www.hs-soft.com,80,4643,2637,2586,551,0,-1,-1,0,0,0,0,0,0,0,462469,1,158,183,Apache,Elementor,-,Generic Fetch API,,-,-,WordPress
http://www.gynwien.com,80,4114,4114,3139,413,1955,0,219967,150,525,0,150,0,1800,825,442170,1,151,175,Apache,-,jQuery,-,-,-,-,WordPress
http://www.sv-rupp.com,80,3850,4106,3586,434,2023,13,274509,230,225,0,0,0,1145,75,354207,1,121,140,Apache,IONOS,-,Facebook SDK,,"x-content-type-options, x-xss-protection",-,-
http://www.bvimmo.at,80,4289,4365,3235,557,0,64,311388,0,0,0,150,0,600,0,324123,1,111,128,nginx,-,-,-,-,strict-transport-security,-,-
http://www.tierarztpraxis-kaiserstrasse.at,80,4507,2682,2682,241,311,-1,-1,NaN,NaN,150,0,0,150,0,298819,0,118,107,"nginx, PleskLin",-,jQuery,-,-,-,-,-
http://www.inthotels.com/hotels/wien/hotel_muellner.htm,80,2703,3600,3619,1539,0,515,166233,0,0,0,0,0,460,0,175346,0,69,69,nginx,-,-,XMLHttpRequest API,,-,-,-
http://www.bi-tech.at,80,1970,1436,1708,893,208,-1,-1,0,0,0,0,0,0,0,154975,0,61,61,Apache,-,-,-,-,strict-transport-security,-,-
http://www.landaa.at,79,4122,7633,4511,1611,924,0,17208425,5502,22730,14320,637,0,2531,0,17943622,1,6163,7100,-,-,-,-,-,strict-transport-security,-,-
http://www.zahnkult.at,79,3422,8842,3654,2667,1169,518,7858829,2550,12910,0,150,0,2110,0,7866110,0,3122,3122,-,-,jQuery,-,Cache MISS,-,-,-
http://www.a-und-t.com,79,4707,4021,3108,1676,0,-1,-1,8645,20805,0,155,0,765,0,7694979,1,2643,3054,Apache,-,-,-,-,-,-,-
http://www.davincigmbh.at,79,3865,5946,5163,1672,689,54,331669,75,15405,305,155,0,610,75,4964424,0,1970,1970,Apache,-,"Bootstrap, jQuery",-,-,strict-transport-security,-,WordPress
http://www.umzug-stil.at,79,3986,11112,4589,3449,0,94,2847746,0,0,0,450,0,450,0,3149583,0,1249,1228,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache MISS","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_miss, dc;desc=fastly_84_g",Wix.com
http://www.skrein.at,79,3261,8843,5908,1697,890,118,761892,2375,2955,0,0,75,2660,1725,2857927,1,981,1082,Apache,Contao CMS,jQuery,-,-,"x-content-type-options, x-frame-options, x-xss-protection",-,-
http://www.mm-solution.at,79,4516,3403,3479,961,718,0,25221,2660,6155,170,170,0,35,0,2403507,1,825,954,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.sar-elektroanlagenbau.at,79,3435,13389,7375,2143,0,503,1234011,225,2415,685,300,0,3855,0,2323525,0,922,922,"nginx, PleskLin",Divi,jQuery,-,-,-,-,WordPress
http://www.sino1.at,79,3889,4847,5316,2620,1619,7,191196,0,5550,3000,1050,75,675,0,2230787,0,885,885,Apache,AIOSEO,jQuery,-,-,strict-transport-security,-,WordPress
http://www.schottenhof.at,79,5015,5668,3906,823,269,-1,-1,0,1050,150,300,0,150,0,1388395,1,476,551,"nginx, PleskLin",Divi,jQuery,-,-,strict-transport-security,-,WordPress
http://www.mza.at/margaretewolner,79,5083,6757,4702,2120,0,26,936083,0,0,0,0,0,225,0,1319086,0,523,525,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache MISS","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=hit, varnish;desc=hit_miss, dc;desc=fastly_84_g","Express, Wix.com"
http://www.drpasic-muradic.com,79,5268,4331,1553,827,0,33,93208,750,2930,0,450,0,310,0,1288175,0,511,511,Vercel,-,-,-,-,strict-transport-security,-,-
https://www.wogibtswas.at/,79,5003,5674,2578,1644,0,116,1177535,0,1200,600,0,0,770,0,1246989,1,427,500,Apache,-,-,-,-,"strict-transport-security, x-content-type-options, x-xss-protection",-,Express
http://www.semper-immobilia.at,79,5692,6723,3789,1612,0,31,817851,0,0,0,0,0,225,0,1101574,1,378,430,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=hit, varnish;desc=hit_hit, dc;desc=fastly_g",Wix.com
http://www.vertrauensaerztin.at,79,4084,5932,4363,1282,1449,4,424861,0,165,330,330,80,1440,0,1094289,0,434,434,"nginx, PleskLin",WordPress,jQuery,-,-,-,-,WordPress
http://www.effizient.at,79,5525,1702,1702,363,1156,-1,-1,3000,3900,0,0,0,150,150,1088503,0,432,432,Apache,-,jQuery,-,-,-,-,-
http://www.dotsgroup.eu,79,3765,8328,5258,3235,281,127,523284,0,0,425,80,0,960,0,1077756,0,427,427,nginx,Site Kit by Google,jQuery,Generic API Endpoint,,-,-,WordPress
http://www.kitchencomfort.at,79,4267,3307,2998,1325,595,-1,-1,0,1200,0,375,0,225,0,1077642,1,369,428,Apache,Divi,jQuery,-,-,-,-,WordPress
http://www.vienna-commerce.at,79,5705,693,604,165,0,-1,-1,0,2550,1050,0,0,0,0,1003103,0,398,398,"nginx, PleskLin",-,-,-,-,-,-,-
http://www.neuer.at,79,5189,7258,3685,2463,0,20,672934,0,0,0,0,0,300,0,967535,0,383,379,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache MISS","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_miss, dc;desc=fastly_84_g",Wix.com
http://www.xing.com/profile/Christine_FidlerFassmann,79,2544,6147,5438,2808,699,0,9511,525,675,0,0,0,830,0,923589,0,366,377,-,-,-,-,-,"strict-transport-security, x-content-type-options, x-frame-options",-,-
http://arquitectos.at,79,4612,1848,1848,468,317,-1,-1,2025,2625,0,0,0,0,0,750536,0,297,274,Apache,-,-,-,-,-,-,-
http://www.mlclean.at,79,4172,3507,3479,461,2667,0,88433,0,170,0,2490,0,0,0,655678,1,225,260,Apache,-,-,-,-,-,-,-
http://www.ö-express.at,79,4069,2842,4223,899,1455,0,58198,0,375,150,300,150,0,150,599639,0,238,238,Apache,WordPress,"Bootstrap, jQuery",-,-,strict-transport-security,-,"WordPress, Express"
http://www.pspowercenter.at,79,5747,1141,1141,303,427,0,18042,450,1575,1425,0,0,0,0,594265,0,235,235,nginx,-,jQuery,-,-,-,-,-
http://www.platinum-vienna.at,79,4989,2366,2532,622,724,0,217,0,600,150,150,0,0,0,578496,1,198,229,Microsoft-IIS,-,"Bootstrap, jQuery",-,-,"x-content-type-options, x-frame-options",-,-
http://www.bernhardeltschka.at,79,4292,4848,3577,757,626,98,531360,0,225,0,300,0,680,0,547691,1,188,217,nginx,-,-,-,-,strict-transport-security,-,-
http://www.tcmdrli.com,79,4272,3822,3185,563,1487,0,79169,0,45,0,900,110,150,0,498190,1,171,197,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.hb-solutions.at,79,5314,2030,2020,453,1468,-1,-1,0,600,0,0,0,150,0,432359,1,148,171,Apache,hb-solutions,jQuery,-,-,-,-,-
https://www.wohlfuehlarzt-wien.at/,79,3627,5837,5311,945,452,74,112598,0,0,0,330,0,0,0,430365,1,147,170,Apache,-,jQuery,-,-,-,-,WordPress
http://www.architectscollective.net,79,4186,4169,4579,517,1311,0,68560,0,330,330,330,0,0,0,422050,0,167,167,LiteSpeed,Nicepage,jQuery,-,-,-,-,-
http://www.ht-instech.at,79,4209,3612,3256,647,760,52,236434,0,0,0,0,0,450,0,318104,0,126,126,Apache,Mobirise,-,-,-,-,-,-
http://impact-bs.net,79,4032,3756,3662,435,1962,7,194519,0,375,0,0,0,820,150,285581,1,98,113,Apache,IONOS,-,Facebook SDK,,"x-content-type-options, x-xss-protection",-,-
http://www.mm-boardpaper.com,78,5122,4065,2419,983,0,0,1720,0,0,150,0,0,750,0,10672747,0,4236,4246,Apache,TYPO3 CMS,jQuery,-,-,"strict-transport-security, x-content-type-options, x-xss-protection, content-security-policy",-,-
http://www.dcdreamcars.com,78,6075,5130,2717,699,1580,42,109848,7825,15175,4225,940,0,470,0,4109860,0,1631,1631,Apache,-,"Bootstrap, jQuery",-,-,-,-,-
http://www.klanglichttherapie.com,78,4542,6087,3933,2563,0,149,467693,0,11495,8840,90,0,1310,0,3772813,1,1295,1497,"nginx, PleskLin",WordPress,Tailwind CSS,Generic API Endpoint,,strict-transport-security,-,WordPress
http://www.naluma.at/,78,4672,8125,4334,2600,531,72,639834,0,112,797,245,0,1692,0,2819393,1,968,1119,nginx,WordPress,jQuery,Generic API Endpoint,,-,-,WordPress
http://www.capo.at,78,4753,2905,2650,771,1642,16,36514,340,9010,0,0,0,0,170,2298482,0,912,914,Apache,-,jQuery,-,-,"strict-transport-security, x-content-type-options, x-frame-options",-,-
http://oman-valentin.com,78,3950,8682,5688,895,432,-1,-1,2710,5710,0,0,0,150,0,2238358,0,888,888,Apache,-,jQuery,-,-,strict-transport-security,-,-
http://www.dr-leon.com,78,5921,11446,3658,2957,0,212,1792429,0,0,0,0,0,1580,0,2122697,0,842,839,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_hit, dc;desc=fastly_g",Wix.com
http://www.iccp.at,78,3705,10142,5973,2788,1460,108,300550,510,2085,465,840,0,4130,0,1858689,1,638,737,Apache,WordPress,jQuery,Generic API Endpoint,,strict-transport-security,-,WordPress
https://whoismocca.com/,78,4974,5622,4387,1660,391,2,983508,425,1730,1220,1395,0,0,0,1754136,1,602,696,"nginx, PleskLin",WordPress,jQuery,-,-,-,-,WordPress
http://www.allesrein.at,78,4973,7270,3775,1303,158,36,690127,0,80,245,80,0,455,730,1717905,0,681,682,nginx,WordPress,jQuery,-,-,-,-,WordPress
http://www.aus.at,78,5757,3515,1592,708,245,52,112643,540,5420,0,385,75,380,0,1669560,0,662,662,Apache,-,-,-,-,-,-,-
http://www.iv-ro.at,78,4546,2406,4547,1508,757,0,2065,155,3120,2650,155,0,0,0,1645175,1,565,653,nginx,WordPress,jQuery,-,-,-,-,WordPress
http://www.kinderbuchverlag.at,78,3986,10255,5242,2014,639,0,198888,0,410,655,660,0,400,185,1621339,0,643,654,nginx,WordPress,jQuery,-,-,-,-,WordPress
http://www.vpbi.at,78,3909,10146,4683,3209,1307,215,1530068,0,3050,80,0,0,2155,0,1577771,0,625,619,-,-,jQuery,-,-,x-frame-options,-,-
http://www.arax.at,78,4111,3821,3821,532,3727,0,93152,0,2570,5945,0,0,0,0,1526275,1,524,605,"nginx, PleskLin",-,"Bootstrap, jQuery",-,-,-,-,-
http://www.glasundspiegel.at,78,3876,8682,4169,1845,500,229,1099724,0,955,75,450,0,635,0,1405872,0,557,597,-,-,-,Generic API Endpoint,,-,-,-
http://www.cafe-haller.at,78,2799,10568,8168,1815,322,517,1138236,0,300,75,450,75,3075,0,1362876,0,541,541,LiteSpeed,-,jQuery,-,-,-,-,WordPress
http://www.ean-systeme.at,78,4673,4694,2995,1962,1413,-1,-1,0,1350,900,375,75,1030,600,1359722,0,539,539,"nginx, PleskLin",WordPress,jQuery,-,-,-,-,WordPress
http://www.friseur-bless.at,78,4681,8263,4131,984,684,0,381,0,300,0,150,0,1050,0,1198105,0,475,475,Apache,-,-,-,-,-,-,-
